,date,entry,type,amount,state,district,block,gp,N_vil
1530,2015-09-08,Receipt,Direct Receipts,"4,880",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1531,2015-09-29,Payment,Expenditures,"3,548",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1532,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1533,2015-10-06,Payment,Expenditures,"1,289",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1534,2015-10-06,Receipt,Direct Receipts,"4,880",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1535,2015-10-14,Payment,Expenditures,"3,400",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1536,2015-10-15,Payment,Expenditures,"61,540",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1537,2015-11-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1538,2015-12-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1539,2015-12-04,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1540,2015-12-21,Payment,Expenditures,"2,947",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1541,2015-12-23,Receipt,Direct Receipts,"4,005",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1542,2015-12-24,Receipt,Direct Receipts,262,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1543,2015-12-25,Receipt,Direct Receipts,"10,232",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1544,2015-12-25,Receipt,Direct Receipts,"6,891",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1545,2015-12-29,Payment,Expenditures,"1,092",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1546,2015-12-31,Receipt,Direct Receipts,"4,005",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1547,2016-01-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1548,2016-01-29,Receipt,Direct Receipts,"228,800",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1549,2016-02-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1550,2016-02-04,Receipt,Direct Receipts,"2,012",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1551,2016-02-04,Receipt,Direct Receipts,"41,278",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1552,2016-02-08,Payment,Expenditures,"1,159",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1553,2016-02-09,Payment,Expenditures,"10,000",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1554,2016-02-10,Receipt,Direct Receipts,"4,165",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1555,2016-02-24,Receipt,Direct Receipts,"617,243",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1556,2016-02-29,Payment,Expenditures,"1,348",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1557,2016-03-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1558,2016-03-02,Receipt,Direct Receipts,"4,340",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1559,2016-03-03,Receipt,Direct Receipts,"17,958",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1560,2016-03-12,Payment,Expenditures,"1,348",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1561,2016-03-18,Receipt,Direct Receipts,"4,305",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1562,2016-03-29,Payment,Expenditures,341,ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1563,2016-03-30,Payment,Expenditures,"3,490",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1564,2016-03-30,Payment,Expenditures,"4,542",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1565,2016-03-30,Payment,Expenditures,"17,958",ODISHA,ANUGUL,ANUGUL,GADATARASHA,7
1566,2015-04-01,Opening Balance,Balance,"932,275.62",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1567,2015-04-04,Receipt,Direct Receipts,200,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1568,2015-04-04,Receipt,Direct Receipts,530,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1569,2015-04-04,Receipt,Direct Receipts,360.55,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1570,2015-04-04,Receipt,Direct Receipts,115.7,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1571,2015-04-04,Receipt,Direct Receipts,"59,017.4",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1572,2015-04-04,Receipt,Direct Receipts,150,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1573,2015-04-04,Receipt,Direct Receipts,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1574,2015-04-04,Receipt,Direct Receipts,82,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1575,2015-04-04,Receipt,Direct Receipts,34.31,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1576,2015-04-04,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1577,2015-04-04,Receipt,Direct Receipts,992.74,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1578,2015-04-04,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1579,2015-04-04,Receipt,Direct Receipts,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1580,2015-04-04,Receipt,Direct Receipts,"13,543.9",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1581,2015-04-20,Receipt,Direct Receipts,530,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1582,2015-04-20,Receipt,Direct Receipts,"5,830",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1583,2015-04-20,Receipt,Direct Receipts,190,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1584,2015-04-20,Receipt,Direct Receipts,"5,110",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1585,2015-04-20,Payment,Expenditures,204,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1586,2015-04-20,Payment,Expenditures,"6,400",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1587,2015-04-20,Payment,Expenditures,"4,987",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1588,2015-05-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1589,2015-05-04,Payment,Expenditures,"4,987",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1590,2015-05-20,Receipt,Direct Receipts,520,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1591,2015-05-20,Receipt,Direct Receipts,"5,725",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1592,2015-05-20,Receipt,Direct Receipts,"5,205",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1593,2015-06-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1594,2015-06-02,Payment,Expenditures,"4,987",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1595,2015-06-02,Payment,Expenditures,"4,987",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1596,2015-06-03,Receipt,Direct Receipts,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1597,2015-06-03,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1598,2015-06-03,Receipt,Direct Receipts,"5,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1599,2015-06-03,Payment,Expenditures,140,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1600,2015-06-03,Payment,Expenditures,80,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1601,2015-06-03,Payment,Expenditures,"1,200",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1602,2015-06-03,Payment,Expenditures,"1,200",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1603,2015-06-03,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1604,2015-06-03,Payment,Expenditures,505,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1605,2015-06-09,Receipt,Direct Receipts,"165,900",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1606,2015-06-20,Receipt,Direct Receipts,"6,050",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1607,2015-06-20,Receipt,Direct Receipts,"5,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1608,2015-06-20,Receipt,Direct Receipts,550,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1609,2015-07-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1610,2015-07-01,Payment,Expenditures,"5,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1611,2015-07-01,Payment,Expenditures,"5,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1612,2015-07-20,Receipt,Direct Receipts,"35,800",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1613,2015-07-21,Receipt,Direct Receipts,"5,400",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1614,2015-07-21,Receipt,Direct Receipts,540,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1615,2015-07-21,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1616,2015-07-21,Receipt,Direct Receipts,8,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1617,2015-07-21,Payment,Expenditures,"9,600",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1618,2015-07-21,Receipt,Direct Receipts,"165,900",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1619,2015-07-21,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1620,2015-07-21,Payment,Expenditures,308,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1621,2015-07-21,Receipt,Direct Receipts,50,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1622,2015-07-21,Payment,Expenditures,150,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1623,2015-07-21,Receipt,Direct Receipts,"25,200",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1624,2015-07-21,Payment,Expenditures,155,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1625,2015-07-21,Receipt,Direct Receipts,"9,108",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1626,2015-07-21,Receipt,Direct Receipts,546,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1627,2015-07-21,Receipt,Direct Receipts,"5,940",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1628,2015-07-29,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1629,2015-07-29,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1630,2015-08-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1631,2015-08-10,Receipt,Direct Receipts,"243,279",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1632,2015-08-10,Receipt,Direct Receipts,"617,663",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1633,2015-08-10,Receipt,Direct Receipts,"617,663",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1634,2015-08-14,Payment,Expenditures,100,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1635,2015-08-14,Payment,Expenditures,"43,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1636,2015-08-18,Receipt,Direct Receipts,100,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1637,2015-08-27,Receipt,Direct Receipts,"250,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1638,2015-08-27,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1639,2015-08-27,Receipt,Direct Receipts,"5,805",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1640,2015-08-27,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1641,2015-08-27,Receipt,Direct Receipts,"5,255",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1642,2015-08-27,Receipt,Direct Receipts,550,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1643,2015-08-27,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1644,2015-08-27,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1645,2015-09-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1646,2015-09-21,Payment,Expenditures,"10,800",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1647,2015-09-21,Payment,Expenditures,300,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1648,2015-09-21,Payment,Expenditures,150,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1649,2015-09-21,Payment,Expenditures,200,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1650,2015-09-21,Payment,Expenditures,400,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1651,2015-09-21,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1652,2015-09-21,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1653,2015-09-21,Payment,Expenditures,"10,800",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1654,2015-09-21,Payment,Expenditures,"4,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1655,2015-09-21,Receipt,Direct Receipts,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1656,2015-09-21,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1657,2015-09-21,Receipt,Direct Receipts,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1658,2015-09-22,Receipt,Direct Receipts,"5,880",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1659,2015-09-22,Receipt,Direct Receipts,535,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1660,2015-09-22,Receipt,Direct Receipts,"24,960",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1661,2015-09-22,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1662,2015-09-22,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1663,2015-09-22,Receipt,Direct Receipts,"5,345",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1664,2015-10-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1665,2015-10-01,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1666,2015-10-01,Payment,Expenditures,"4,288",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1667,2015-10-09,Payment,Expenditures,"164,301",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1668,2015-10-09,Receipt,Direct Receipts,"7,699",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1669,2015-10-13,Receipt,Direct Receipts,"7,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1670,2015-10-13,Receipt,Direct Receipts,"7,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1671,2015-10-14,Payment,Expenditures,"43,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1672,2015-10-22,Receipt,Direct Receipts,"5,250",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1673,2015-10-22,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1674,2015-10-22,Receipt,Direct Receipts,525,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1675,2015-10-22,Receipt,Direct Receipts,"5,775",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1676,2015-10-30,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1677,2015-10-30,Receipt,Direct Receipts,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1678,2015-10-30,Payment,Expenditures,"1,589",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1679,2015-10-30,Receipt,Direct Receipts,"6,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1680,2015-10-31,Payment,Expenditures,"7,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1681,2015-10-31,Receipt,Direct Receipts,"11,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1682,2015-11-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1683,2015-11-20,Receipt,Direct Receipts,190,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1684,2015-11-20,Receipt,Direct Receipts,190,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1685,2015-11-20,Receipt,Direct Receipts,"6,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1686,2015-11-20,Payment,Expenditures,"6,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1687,2015-12-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1688,2015-12-16,Payment,Expenditures,"3,656",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1689,2015-12-17,Payment,Expenditures,"48,340",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1690,2015-12-30,Receipt,Direct Receipts,"4,775",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1691,2015-12-30,Receipt,Direct Receipts,"4,340",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1692,2015-12-30,Receipt,Direct Receipts,435,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1693,2015-12-31,Payment,Expenditures,"3,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1694,2015-12-31,Receipt,Direct Receipts,"3,741",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1695,2015-12-31,Payment,Expenditures,"3,060",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1696,2015-12-31,Receipt,Direct Receipts,"3,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1697,2015-12-31,Receipt,Direct Receipts,"3,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1698,2015-12-31,Receipt,Direct Receipts,70,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1699,2015-12-31,Receipt,Direct Receipts,"3,741",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1700,2015-12-31,Receipt,Direct Receipts,70,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1701,2015-12-31,Receipt,Direct Receipts,411,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1702,2016-01-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1703,2016-01-21,Receipt,Direct Receipts,"4,235",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1704,2016-01-21,Receipt,Direct Receipts,425,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1705,2016-01-22,Payment,Expenditures,"8,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1706,2016-01-22,Payment,Expenditures,"4,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1707,2016-01-22,Receipt,Direct Receipts,"4,660",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1708,2016-01-22,Payment,Expenditures,"4,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1709,2016-01-22,Receipt,Direct Receipts,"20,120",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1710,2016-01-22,Receipt,Direct Receipts,"20,120",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1711,2016-02-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1712,2016-02-03,Payment,Expenditures,"10,050",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1713,2016-02-03,Payment,Expenditures,"5,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1714,2016-02-03,Payment,Expenditures,"4,950",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1715,2016-02-03,Payment,Expenditures,"2,916",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1716,2016-02-03,Payment,Expenditures,"9,950",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1717,2016-02-03,Payment,Expenditures,"2,916",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1718,2016-02-04,Payment,Expenditures,"15,050",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1719,2016-02-04,Payment,Expenditures,"5,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1720,2016-02-05,Payment,Expenditures,"5,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1721,2016-02-05,Payment,Expenditures,"2,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1722,2016-02-05,Payment,Expenditures,"1,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1723,2016-02-05,Payment,Expenditures,"6,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1724,2016-02-05,Payment,Expenditures,"14,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1725,2016-02-05,Payment,Expenditures,400,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1726,2016-02-05,Payment,Expenditures,"3,656",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1727,2016-02-05,Payment,Expenditures,"9,340",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1728,2016-02-05,Payment,Expenditures,240,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1729,2016-02-05,Payment,Expenditures,"14,900",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1730,2016-02-05,Payment,Expenditures,"4,450",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1731,2016-02-05,Payment,Expenditures,"5,450",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1732,2016-02-15,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1733,2016-02-15,Receipt,Direct Receipts,"3,900",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1734,2016-02-15,Payment,Expenditures,"2,805",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1735,2016-02-22,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1736,2016-02-22,Receipt,Direct Receipts,450,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1737,2016-02-22,Receipt,Direct Receipts,"4,480",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1738,2016-02-22,Receipt,Direct Receipts,"4,930",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1739,2016-02-24,Receipt,Direct Receipts,"617,243",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1740,2016-02-24,Receipt,Direct Receipts,"617,243",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1741,2016-03-01,Payment,Expenditures,"1,615",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1742,2016-03-01,Payment,Expenditures,"1,615",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1743,2016-03-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1744,2016-03-04,Payment,Expenditures,"9,600",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1745,2016-03-15,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1746,2016-03-15,Receipt,Direct Receipts,"4,795",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1747,2016-03-15,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1748,2016-03-15,Receipt,Direct Receipts,"5,275",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1749,2016-03-15,Receipt,Direct Receipts,480,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1750,2016-03-16,Payment,Expenditures,"1,573",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1751,2016-03-16,Payment,Expenditures,"2,153",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1752,2016-03-30,Receipt,Direct Receipts,"617,663",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1753,2016-03-30,Receipt,Direct Receipts,"3,756",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1754,2016-03-30,Receipt,Direct Receipts,"228,800",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1755,2016-03-30,Receipt,Direct Receipts,550,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1756,2016-03-30,Receipt,Direct Receipts,"4,000",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1757,2016-03-30,Receipt,Direct Receipts,"18,070",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1758,2016-03-30,Receipt,Direct Receipts,"5,550",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1759,2016-03-30,Receipt,Direct Receipts,"3,110",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1760,2016-03-30,Receipt,Direct Receipts,"228,800",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1761,2016-03-30,Receipt,Direct Receipts,830,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1762,2016-03-30,Receipt,Direct Receipts,"3,756",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1763,2016-03-30,Receipt,Direct Receipts,"12,150",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1764,2016-03-30,Receipt,Direct Receipts,810,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1765,2016-03-30,Receipt,Direct Receipts,810,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1766,2016-03-31,Payment,Expenditures,"1,500",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1767,2016-03-31,Receipt,Direct Receipts,"4,970",ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1768,2016-03-31,Receipt,Direct Receipts,500,ODISHA,ANUGUL,ANUGUL,INKARBANDHA,7
1769,2015-04-01,Opening Balance,Balance,"1,613,161",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1770,2015-04-22,Receipt,Direct Receipts,"4,715",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1771,2015-04-22,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1772,2015-04-28,Payment,Expenditures,"3,563",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1773,2015-05-01,Opening Balance,Balance,0,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1774,2015-05-20,Payment,Expenditures,900,ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
1775,2015-05-25,Receipt,Direct Receipts,"4,790",ODISHA,ANUGUL,ANUGUL,JAGANNATHPUR,9
